Original Ingredient,Cleaned Ingredient
"물 236g 

(속재료) 카카오 닙스 94g",물 카카오 닙스
"물 200ml(찰반죽용)
(속재료) 크림치즈 200g",물 크림치즈
"물 100ml
(소스) 토마토 150g",물 토마토
"물(300g)
토마토소스 토마토(200g)",물 토마토소스 토마토
물 100g 홍시드레싱 : 홍시 30g,물 홍시드레싱 홍시
물김치국물 200g,물김치국물
물녹말(녹말가루5g,물녹말녹말
물미지근한것 1g,물미지근한것
물밤다진것 15g,물밤것
물엿 3g,물엿
물엿 20g,물엿
물엿(3g),물엿
물엿 1g,물엿
물엿 3g(2/3작은술),물엿
물엿 2g,물엿
물엿 10g,물엿
물엿(50g),물엿
물엿 50g(1/4컵),물엿
물엿 6g,물엿
물엿(20g),물엿
물엿(5g),물엿
물엿 6,물엿
물엿 5g,물엿
물오징어 25g,물오징어
물전분 6g,물전분
물전분 4g,물전분
물전분 2g,물전분
물전분 10g,물전분
물전분 4g[간장소스]멸치육수 50g,물전분 멸치육수
물전분 약간,물전분 약간
물파래 5g,물파래
물필요량,물필요량
미나리 10g,미나리
미나리(½줌),미나리
미나리 3g,미나리
미나리(⅓줌=50g),미나리
미나리(20g),미나리
미나리 25g,미나리
미나리 18g,미나리
미나리(50g),미나리
미나리(30g),미나리
미나리 12g,미나리
미나리 20g,미나리
미나리(10g),미나리
미나리 13g,미나리
데친 미나리(2g),미나리
미나리 1g,미나리
미나리 5g,미나리
미나리 1.0g,미나리
미나리(15g),미나리
미나리(3g),미나리
미나리 50g,미나리
미나리 15g,미나리
미나리(5g),미나리
"미나리 30g
●소스 : 고추장 5g(1작은술)",미나리 소스 고추장
"미나리 20g
양념장 : 맛간장 25g",미나리 양념장 맛간장
"미나리 20g
양념장 : 저염간장 15g",미나리 양념장 저염간장
"미나리(5g)
육수 다시마(2g)
양념 생청국장(30g)",미나리 육수 다시마 양념 생청국장
미나리 3g 주먹밥 데친꼬막살 12g,미나리 주먹밥 꼬막살
"미나리(3g)
주먹밥 데친 꼬막살(14g)",미나리 주먹밥 꼬막살
미나리잎장식,미나리잎장식
미니,미니
미니 단호박(2개),미니 단호박
미니 단호박 250g,미니 단호박
미니 단호박(70g),미니 단호박
미니 단호박(½개),미니 단호박
"미니
양배추(5개)",미니 양배추
미니단호박(120g),미니단호박
미니버섯(120g),미니버섯
미니사과 30g,미니사과
미니새송이(20g),미니새송이
미니새송이버섯 60g(7개),미니새송이버섯
미니양배추(11g),미니양배추
미니파프리카 30g,미니파프리카
미니파프리카 40g,미니파프리카
미니파프리카 25g,미니파프리카
미니파프리카 20g,미니파프리카
미더덕(10g),미더덕
미림(20g),미림
미림 15g,미림
미림 5g,미림
미림 2g,미림
미소된장 30g,미소된장
미소된장 5g,미소된장
미숫가루10g,미숫
미숫가루 150g,미숫
미숫가루(10g),미숫
미숫가루 70g,미숫
미숫가루(50g),미숫
미숫가루 10g,미숫
미숫가루 15g,미숫
미역(20g),미역
미역 5g,미역
미역 10g,미역
[ 4인분 ] 미역 줄기(1팩=300g),미역 줄기
미역마른것 3g,미역마른것
미역마른것 5g,미역마른것
미향(0.3g),미향
미향 6g,미향
미향 1g,미향
믹서에 갈아줌,믹서에 갈아줌
민트 0.1g,민트
민트,민트
민트 1g,민트
민트 0.25g[소스소개] 고추냉이 드레싱:고추냉이 갠것 6g,민트 고추냉이 드레싱고추냉이 갠것
민트잎(5g),민트잎
민트장식용,민트장식용
밀가루(6g),밀
밀가루 4g,밀
밀가루(10g),밀
밀가루(75g),밀
밀가루 0.5g,밀
밀가루 1.7g,밀
밀가루 30g,밀
밀가루(50g),밀
밀가루 5.3g,밀
밀가루 16g,밀
밀가루 20g,밀
밀가루 10g,밀
밀가루 8g,밀
밀가루 5g,밀
밀가루 1.2g,밀
밀가루(30g),밀
밀가루(180g),밀
밀가루(100g),밀
밀가루 50g,밀
밀가루 15g,밀
밀가루 1.6g,밀
밀가루(20g),밀
밀가루(200g),밀
밀가루(15g),밀
밀가루(5g),밀
밀가루 70g,밀
밀가루 100g,밀
밀가루 3g,밀
밀가루 6g,밀
밀가루 40g,밀
밀가루 7g,밀
"밀가루 30g
국물 : 바지락 100g",밀 국물 바지락
"밀가루(20g)
달걀(50g)",밀 달걀
"밀가루 25g(2큰술)
●소스 : 유자청 20g(1⅓큰술)",밀 소스 유자청
"밀가루 5g
소스 : 홀스레디쉬 30g",밀 소스 홀스레디쉬
"밀가루 15g
식용유 200g",밀 식용유
"밀가루(20g)
육수 다시마(1g)",밀 육수 다시마
"밀가루(15g)
육수 돼지고기(앞다리살",밀 육수 돼지고기앞다리살
밀가루 4g[소스소개]저나트륨발사믹소스:간장 1g,밀 저나트륨발사믹소스간장
밀가루 1.1g [소스소개] 토마토케첩소스:마늘다진것 1.1g,밀 토마토케첩소스마늘것
밀가루박력분 10g,밀박력분
밀가루중력분 80g,밀중력분
바게트(약간),바게트
바게트(1/4개),바게트
바게트(2조각),바게트
바나나(1½개),바나나
바나나 40g,바나나
바나나 180g,바나나
바나나(2개),바나나
바나나(30g),바나나
바나나(50g),바나나
바나나(100g),바나나
바나나(1개),바나나
바나나(½개),바나나
바나나 20g,바나나
바나나(10g),바나나
바나나(80g),바나나
바나나(1/2개),바나나
바나나 50g,바나나
바나나(20g),바나나
바나나(17g),바나나
바나나 10g,바나나
"바나나 50g
고명 : 브로콜리 15g",바나나 고명 브로콜리
"바나나슬라이스 
(버터크림재료) 삶은 자색고구마 190g",바나나 자색고구마
바나나식초(80g),바나나식초
바닐라빈(1g),바닐라빈
바닐라에센스 0.1g,바닐라에센스
바닐라향(1g),바닐라향
바지락 3g,바지락
바지락(100g),바지락
바지락(50g),바지락
바지락(4개),바지락
바지락 100g,바지락
바지락 100(바지락살 50),바지락
바지락 30g,바지락
바지락 4g,바지락
바지락 10g,바지락
바지락 60g,바지락
바지락(모시조개( 200g(30개),바지락
"바지락(30g)
저염된장(10g)",바지락 저염된장
바지락살 20g,바지락살
바지락살 10g,바지락살
바지락살 25g,바지락살
바질가루(0.5Ts),바질
바질(0.25g),바질
바질 2g,바질
바질(4장),바질
바질가루(0.5t),바질
바질 2.5g,바질
바질(3g),바질
바질 5g,바질
바질(3장),바질
바질가루 5g,바질
바질(5g),바질
바질 8g,바질
바질(5장),바질
바질 50g,바질
"3장)
바질가루(1g)",바질
바질(10g),바질
바질 3g,바질
바질 1g,바질
바질 0.5g,바질
바질가루(0.1g),바질
바질 1.2g,바질
바질 약간,바질 약간
바질 잎(2g),바질 잎
바질 페스토 30g,바질 페스토
바질다진것 1g,바질것
바질다진것 0.6g,바질것
바질럽드(3Ts),바질럽드
바질마른것 1g,바질마른것
바질마른것 약간 [살사] 배 3g,바질마른것 약간 배
바질약간,바질약간
바질잎(3~4장),바질잎
바질잎(4장),바질잎
바질잎 1g,바질잎
바질잎(2장),바질잎
바질페스토(3ts),바질페스토
바케트빵 6g,바케트빵
박력분(50g),박력분
박력분(15g),박력분
박력분 30g,박력분
박력분(30g),박력분
박력분(35g),박력분
박력분(45g),박력분
박력분(150g),박력분
박력분(65g),박력분
박력분 90g,박력분
박력분 70g,박력분
박력분(2g),박력분
반죽: 찹쌀(30g),반죽 찹쌀
발사믹소스(100g),발사믹소스
발사믹소스(50g),발사믹소스
"발사믹소스(20g)
- 곁들임채소 : 아스파라거스(20g)",발사믹소스 곁들임채소 아스파라거스
"발사믹소스(100g)
양파(20g)",발사믹소스 양파
발사믹식초 15g,발사믹식초
발사믹식초(10g),발사믹식초
발사믹식초 30g,발사믹식초
발사믹식초 4g,발사믹식초
발사믹식초 6g,발사믹식초
발사믹식초 10g,발사믹식초
발사믹식초 60g(4큰술),발사믹식초
발사믹식초 1g,발사믹식초
발사믹식초(5g),발사믹식초
발사믹식초 10g(2작은술),발사믹식초
"발사믹식초 30g
곁들이김치 : 명이김치 25g",발사믹식초 곁들이김치 명이김치
발사믹크레마 15g(1큰술),발사믹크레마
발사믹크림 5g,발사믹크림
발효겨자(28g),발효겨자
밤(25g),밤
밤 20g,밤
밤 15g,밤
밤 10g,밤
밤 5g,밤
밤(20g),밤
밤 40g,밤
밤(30g),밤
밤(10g),밤
밤(200g),밤
밤 12g,밤
"밤 60g
소스 : 유자청 25g",밤 소스 유자청
삶은 밤고구마 100g,밤고구마
밤고구마 130g,밤고구마
밤고구마(65g),밤고구마
밥(150g),밥
밥 10g,밥
밥 50g,밥
밥 180g(1컵),밥
밥(50g),밥
밥 120g,밥
밥 20g,밥
밥 40g,밥
밥(200g),밥
밥(180g),밥
밥(210g),밥
밥 30g(쌀 13g),밥
밥 80g,밥
밥 60g,밥
밥 140g,밥
밥 180g,밥
밥 180,밥
밥 100g,밥
밥 150g,밥
밥(100g),밥
밥(400g),밥
밥 70g,밥
"밥(50g)
감자(50g)",밥 감자
"밥(30g)
대파(10g)",밥 대파
밥 밑간 참기름(4g),밥 밑간 참기름
밥 밑간 참기름(5g),밥 밑간 참기름
"밥(150g)
새싹채소(10g)",밥 새싹채소
볶음밥 쌀(100g),밥 쌀
"밥(200g)
채 썬 쇠고기(우둔살",밥 채 썬 쇠고기우둔살
밥패티 : 찹쌀(100g),밥패티 찹쌀
방아잎(⅓줌=30g),방아잎
방울토마토 60g,방울토마토
방울토마토(100g),방울토마토
방울토마토(80g),방울토마토
방울토마토 15g,방울토마토
방울토마토(2개),방울토마토
방울토마토(4개),방울토마토
방울토마토(60g),방울토마토
방울토마토 25g,방울토마토
방울토마토(10g),방울토마토
방울토마토 3g,방울토마토
방울토마토 40g(4개),방울토마토
[ 2인분 ] 방울토마토(4개),방울토마토
방울토마토(200g),방울토마토
방울토마토 4개,방울토마토
방울토마토 10g,방울토마토
방울토마토 100g,방울토마토
방울토마토 30g,방울토마토
방울토마토(5개=50g),방울토마토
방울토마토(35g),방울토마토
방울토마토(30g),방울토마토
방울토마토 200g,방울토마토
방울토마토 8g,방울토마토
방울토마토 200,방울토마토
방울토마토 18g,방울토마토
방울토마토 20g,방울토마토
방울토마토 100g(10개),방울토마토
방울토마토(1개),방울토마토
방울토마토(20g),방울토마토
방울토마토(50g),방울토마토
방울토마토(5개),방울토마토
방울토마토(6~7개=50g),방울토마토
"방울토마토 80g
단호박 100g",방울토마토 단호박
"방울토마토 100g
마늘 100g",방울토마토 마늘
"방울토마토(40g)
배사과소스 배(30g)",방울토마토 배사과소스 배
"●방울토마토 소박이 : 
방울토마토 150g(5개)",방울토마토 소박이 방울토마토
"방울토마토 40g
소스 : 요거트 50g",방울토마토 소스 요거트
방울토마토(20g) 소스 통계피(20g),방울토마토 소스 통계피
"방울토마토(50g)
올리브오일(10g)",방울토마토 올리브오일
"방울토마토(60g)
육수 무(20g)",방울토마토 육수 무
배 750g,배
배(20g),배
배 80g(1/4개),배
배 2.2g,배
배(30g),배
배 80g,배
배 10g,배
배 400g,배
배 40g,배
배(50g),배
배 3.0g,배
배 50g,배
배(10g),배
배 5g,배
배 30g,배
배 25g,배
배 15g,배
배(1/4개),배
배 12g,배
배(80g),배
배(60g),배
배 1.5g,배
배(12g),배
배 20g,배
배 10g(2cm),배
배(1/2개),배
배(1개),배
"배(5g)
다진 양파(5g)",배 양파
배 7.5g [소스소개] 저나트륨파인애플소스:파인애플 3g,배 저나트륨파인애플소스파인애플
배즙 2.5g,배즙
배즙 5g,배즙
배즙 37.5,배즙
배추 50g,배추
배추 7g,배추
"""배추 17g",배추
배추(100g),배추
배추(5장),배추
배추(30g),배추
배추(20g),배추
배추 10g,배추
배추 30g,배추
배추(6장),배추
배추 200g(1/3개),배추
배추(60g),배추
배추 20g,배추
배추(50g),배추
배추김치(줄기부분) 30,배추김치
배추김치 30g,배추김치
배추김치 20g,배추김치
배추김치 18g,배추김치
배추잎 2.5g,배추잎
배추잎 50g,배추잎
배추잎(5장),배추잎
배춧잎(2장),배춧잎
배춧잎(5장),배춧잎
배춧잎(6장),배춧잎
배춧잎(1장),배춧잎
백김치 25g,백김치
백김치(50g),백김치
백김치 30g,백김치
백김치(100g),백김치
"백김치 50g
●백김치 무침양념 : 참기름 15g",백김치 백김치 무침양념 참기름
"백김치(40g)
비트(40g)",백김치 비트
백년초가루(20g),백년초
백년초가루(2g),백년초
백년초 가루 2g,백년초
백년초가루(3.5g),백년초
백년초(30g),백년초
백년초가루(30g),백년초
"백년초가루(10g)
호박가루(10g)",백년초 호박
백년초국수(20g),백년초국수
백련초가루 1g,백련초
백만송이버섯 2.5g,백만송이버섯
백목이버섯(3g),백목이버섯
백미(20g),백미
백미 150g,백미
백새우 40g,백새우
백앙금(25g),백앙금
백일송이 25g,백일송이
"백일송이 25g
국물 : 채소국물 8컵(표고버섯",백일송이 국물 채소국물 표고버섯
"백일송이 25g
다진마늘 15g",백일송이 마늘
백일송이버섯 25g,백일송이버섯
"백일송이버섯볶음
백일송이버섯 65g(1컵)",백일송이버섯 백일송이버섯
백후추 1g,백후추
백후추(1g),백후추
백후춧가루(약간),백후춧
백후춧가루(0.3Ts),백후춧
버거빵 12g,버거빵
버섯가루(1Ts),버섯
"버섯볶음
새송이버섯 100g(3개)",버섯 새송이버섯
●버섯구이 : 새송이버섯 70g(7개),버섯구이 새송이버섯
버섯마늘소금 2g,버섯마늘소금
"버섯마늘소금 1g
흰후추 1g",버섯마늘소금 흰후추
버터(80g),버터
버터(90g),버터
버터 36g,버터
버터(3g),버터
버터(15g),버터
버터120g,버터
버터 10g,버터
버터 30g,버터
버터 1g,버터
버터(2g),버터
버터(10g,버터
버터 1.2g,버터
버터(10g),버터
버터 40g,버터
버터적당량,버터
버터(25g),버터
버터(35g),버터
버터 5g,버터
버터 20g,버터
버터 8g(1½작은술),버터
버터(22g),버터
버터(30g),버터
버터(150g),버터
버터15g,버터
버터 15g,버터
버터(3Ts),버터
버터 38g,버터
버터(2Ts),버터
버터(20g),버터
버터(0.5g),버터
버터 0.5g,버터
버터 25g,버터
버터 2g,버터
버터(5g),버터
버터(40g),버터
버터 3g,버터
버터(27g),버터
버터(37g),버터
버터(4g),버터
버터 적당량[소야소스] 간장 3g,버터 간장
"버터 60g 
(속재료) 고구마 500g",버터 고구마
"버터(10g)
느타리버섯(20g)",버터 느타리버섯
"버터(10g)
마늘(10g)",버터 마늘
"버터(10g)
밀가루(10g)",버터 밀
"버터(10g)
- 소고기패티 : 다진소고기(50g)",버터 소고기패티 소고기
"버터 10g
소스 : 맛간장 30g",버터 소스 맛간장
"버터 10g
소스 : 다진양파 10g",버터 소스 양파
"버터(10g)
스파게티(70g)",버터 스파게티
"버터(10g)
식용유(5g)
- 소스 : 고구마(20g)",버터 식용유 소스 고구마
"버터 5g
다진양파 15g",버터 양파
버터 2.1g[라비올리 반죽] 중력분 35g,버터 중력분
"버터(10g)
치킨스톡(200g)",버터 치킨스톡
베이비채소 1g,베이비채소
베이비채소 5 소스: 마요네즈 4,베이비채소 소스 마요네즈
베이컨 4g,베이컨
베이컨 2g,베이컨
베이컨(20g),베이컨
베이컨 30g(3장),베이컨
베이컨 5g,베이컨
베이컨 80g(8장),베이컨
베이컨 25g,베이컨
베이컨 4.5g,베이컨
베이컨 13g,베이컨
"베이컨(30g)
마늘(20g)",베이컨 마늘
"베이컨 80g
무 100g",베이컨 무
베이킹 파우더 1g,베이킹 파우더
베이킹소다(0.6g),베이킹소다
베이킹파우더(2.4g),베이킹파우더
베이킹파우더(0.3g),베이킹파우더
베이킹파우더(3g),베이킹파우더
베이킹파우더 1g,베이킹파우더
베이킹파우더(1.5g),베이킹파우더
베이킹파우더 10g,베이킹파우더
베이킹파우더 2g,베이킹파우더
"베이킹파우더 10g
(속재료) 단호박 20g",베이킹파우더 단호박
베트남 건고추(10g),베트남 건고추
병아리콩 20g,병아리콩
병아리콩 10g,병아리콩
병아리콩 삶은 물(50ml),병아리콩 물
보리(100g),보리
보리(10g),보리
보리(20g),보리
"보리(100g)
미나리(10g)",보리 미나리
보리된장 15g(1큰술),보리된장
보리새우 0.1g,보리새우
보리쌀(50g),보리쌀
보리쌀 10g,보리쌀
보릿가루(7g),보릿
복분자(20g),복분자
복숭아 150g,복숭아
복숭아(15g),복숭아
부챗살(150g),부챗살
부추(100g),부추
부추(50g),부추
부추 5.9g,부추
부추 20g,부추
부추(5g),부추
부추(3g),부추
부추 10g,부추
부추(30g),부추
부추 15g,부추
부추 2g,부추
부추 5g(6cm),부추
부추(20g),부추
부추(1g),부추
부추 1g,부추
부추 5g,부추
부추 10,부추
부추(10g),부추
"부추(20g)
견과류(20g)",부추 견과류
"부추(15g)
돼지고기 밑간 간장(5g)",부추 돼지고기 밑간 간장
"부추(4g)
두부(25g)",부추 두부
"부추(2g)
두부(15g)",부추 두부
부추 또는 실파 10g,부추 또는 실파
"부추(10g)
소스 다진 마늘(4g)",부추 소스 마늘
"부추 10g(5줄기)
●양념장 : 
고춧가루 4g(1작은술)",부추 양념장 고춧
"부추(50g)
편마늘(20g)",부추 편마늘
"부추(20g)
표고버섯(20g)",부추 표고버섯
북어(15g),북어
북어 15g,북어
북어채(1줌=10g),북어채
"북엇국
북어채 25g(15개)",북엇국 북어채
분유 8g,분유
불린 곤드레나물(10g),불린 곤드레나물
불린 곤약쌀(60g),불린 곤약쌀
불린 당면(10g),불린 당면
"불린 당면(7g)
불린 무말랭이(3g)",불린 당면 불린 무말랭이
불린 라이스페이퍼(2장),불린 라이스페이퍼
불린 미역(70g,불린 미역
불린 미역(혹은 물미역) 7,불린 미역
불린 병아리콩(½컵),불린 병아리콩
불린 병아리콩(100g),불린 병아리콩
불린 쌀(80g),불린 쌀
불린 쌀 30g,불린 쌀
불린 쌀(30g),불린 쌀
불린 찹쌀(30g),불린 찹쌀
(속재료) 불린 검은콩 300g,불린 콩
불린 표고버섯(50g),불린 표고버섯
불린 함초(15g),불린 함초
불린 현미(150g),불린 현미
불린미역 25g,불린미역
불린밥 100g,불린밥
불린쌀(150g),불린쌀
불린쌀 30g,불린쌀
붉은 고추(2g),붉은 고추
다진 붉은 고추(7g),붉은 고추
붉은 고추(1g),붉은 고추
붉은 고추(5g),붉은 고추
"붉은 고추(4g)
고구마(30g)",붉은 고추 고구마
"붉은 고추(15g)
다진 돼지고기(등심",붉은 고추 돼지고기등심
"붉은 고추(5g)
아스파라거스(5g)",붉은 고추 아스파라거스
"붉은 고추(1g)
콩나물(25g)",붉은 고추 콩나물
"붉은 고추(5g)
콩나물무침 콩나물(30g)",붉은 고추 콩나물무침 콩나물
"붉은 고추(6g)
풋고추(6g)",붉은 고추 풋고추
붉은 파프리카(30g),붉은 파프리카
붉은 파프리카(45g),붉은 파프리카
